order_id,customer_id,order_date,product_id,quantity,status,payment_method,total_amount
ORD-00000311,CUST-000987,2026-02-05,PROD-00144,5,cancelled,PayPal,830.09
ORD-00000312,CUST-000504,2025-11-28,PROD-00107,4,pending,Credit Card,183.69
ORD-00000313,CUST-000032,2025-11-10,PROD-00195,2,pending,Credit Card,564.21
ORD-00000314,CUST-000551,2025-08-06,PROD-00074,2,pending,Debit Card,1490.19
ORD-00000315,CUST-000785,2025-09-21,PROD-00127,5,cancelled,Credit Card,1153.97
ORD-00000316,CUST-000275,2025-03-03,PROD-00199,5,pending,Debit Card,1648.77
ORD-00000317,CUST-000043,2025-12-01,PROD-00195,4,cancelled,Credit Card,1979.76
ORD-00000318,CUST-000105,2025-08-04,PROD-00189,2,pending,Credit Card,910.47
ORD-00000319,CUST-000357,2025-08-15,PROD-00023,4,completed,Credit Card,435.56
ORD-00000320,CUST-000756,2025-04-02,PROD-00151,3,cancelled,Debit Card,1272.89
ORD-00000321,CUST-000170,2025-06-15,PROD-00158,2,completed,Credit Card,1614.77
ORD-00000322,CUST-000584,2025-04-15,PROD-00090,5,pending,Debit Card,1086.76
ORD-00000323,CUST-000332,2025-10-10,PROD-00181,3,pending,Debit Card,549.34
ORD-00000324,CUST-000879,2025-03-24,PROD-00132,1,completed,PayPal,1839.16
ORD-00000325,CUST-000284,2025-09-15,PROD-00168,2,cancelled,Credit Card,514.36
ORD-00000326,CUST-000729,2025-05-09,PROD-00083,2,cancelled,PayPal,989.13
ORD-00000327,CUST-000592,2026-02-01,PROD-00162,3,cancelled,PayPal,762.84
ORD-00000328,CUST-000078,2025-09-27,PROD-00163,1,pending,Debit Card,1504.61
ORD-00000329,CUST-000712,2025-03-24,PROD-00095,4,pending,PayPal,1172.27
ORD-00000330,CUST-000890,2025-07-19,PROD-00199,1,cancelled,PayPal,1276.98
ORD-00000331,CUST-000715,2025-12-25,PROD-00092,1,cancelled,PayPal,451.3
ORD-00000332,CUST-000440,2025-09-01,PROD-00055,4,pending,PayPal,1660.12
ORD-00000333,CUST-000346,2025-12-26,PROD-00141,5,completed,Debit Card,1707.8
ORD-00000334,CUST-000808,2025-11-27,PROD-00088,1,completed,Credit Card,1259.84
ORD-00000335,CUST-000857,2025-03-15,PROD-00118,1,completed,Credit Card,893.75
ORD-00000336,CUST-000001,2025-08-21,PROD-00110,2,cancelled,Credit Card,1766.65
ORD-00000337,CUST-000310,2025-07-22,PROD-00041,3,completed,Debit Card,733.66
ORD-00000338,CUST-000085,2025-11-20,PROD-00096,2,completed,PayPal,1258.7
ORD-00000339,CUST-000744,2025-12-24,PROD-00180,2,pending,Debit Card,200.57
ORD-00000340,CUST-000098,2025-03-07,PROD-00001,2,pending,Credit Card,282.75
ORD-00000341,CUST-000232,2025-11-01,PROD-00133,4,completed,Credit Card,1397.28
ORD-00000342,CUST-000837,2025-09-29,PROD-00031,4,cancelled,Credit Card,965.85
ORD-00000343,CUST-000235,2026-01-06,PROD-00099,1,cancelled,Credit Card,224.34
ORD-00000344,CUST-000377,2025-05-31,PROD-00077,2,pending,Credit Card,1290.32
ORD-00000345,CUST-000694,2025-05-09,PROD-00037,1,cancelled,Debit Card,36.78
ORD-00000346,CUST-000666,2025-09-15,PROD-00043,4,pending,Debit Card,441.85
ORD-00000347,CUST-000767,2025-08-19,PROD-00039,4,cancelled,Debit Card,895.92
ORD-00000348,CUST-000223,2025-08-23,PROD-00023,1,completed,Credit Card,1187.36
ORD-00000349,CUST-000394,2026-02-08,PROD-00090,4,pending,Credit Card,510.62
ORD-00000350,CUST-000661,2025-05-19,PROD-00022,2,cancelled,Debit Card,1208.02
ORD-00000351,CUST-000623,2025-08-09,PROD-00073,1,cancelled,PayPal,426.78
ORD-00000352,CUST-000622,2025-08-17,PROD-00131,2,cancelled,PayPal,605.17
ORD-00000353,CUST-000056,2025-09-13,PROD-00062,4,pending,Credit Card,497.34
ORD-00000354,CUST-000654,2025-11-19,PROD-00153,1,cancelled,Credit Card,1974.03
ORD-00000355,CUST-000957,2025-11-17,PROD-00082,2,pending,Debit Card,853.31
ORD-00000356,CUST-000560,2026-01-25,PROD-00175,2,pending,Credit Card,53.05
ORD-00000357,CUST-000070,2025-07-27,PROD-00004,3,completed,Credit Card,1846.71
ORD-00000358,CUST-000972,2025-03-22,PROD-00102,5,pending,Debit Card,1431.01
ORD-00000359,CUST-000786,2025-04-09,PROD-00107,4,cancelled,PayPal,183.21
ORD-00000360,CUST-000550,2025-02-26,PROD-00138,5,completed,PayPal,185.52
ORD-00000361,CUST-000081,2025-08-31,PROD-00131,2,completed,Debit Card,666.97
ORD-00000362,CUST-000601,2025-04-07,PROD-00163,1,pending,Debit Card,886.22
ORD-00000363,CUST-000977,2025-05-05,PROD-00062,1,completed,Credit Card,1850.76
ORD-00000364,CUST-000119,2026-01-06,PROD-00117,5,cancelled,Credit Card,632.39
ORD-00000365,CUST-000760,2025-04-04,PROD-00169,2,completed,Credit Card,1421.64
ORD-00000366,CUST-000719,2026-01-12,PROD-00003,2,pending,PayPal,1055.55
ORD-00000367,CUST-000802,2025-08-22,PROD-00185,3,completed,PayPal,271.32
ORD-00000368,CUST-000800,2025-10-09,PROD-00069,1,completed,PayPal,1618.07
ORD-00000369,CUST-000279,2025-09-01,PROD-00135,1,pending,Debit Card,1950.6
ORD-00000370,CUST-000643,2025-04-14,PROD-00020,4,pending,Debit Card,733.05
ORD-00000371,CUST-000512,2026-01-07,PROD-00146,2,pending,Credit Card,525.13
ORD-00000372,CUST-000106,2025-07-25,PROD-00147,1,completed,Debit Card,1027.47
ORD-00000373,CUST-000046,2025-02-25,PROD-00004,2,completed,PayPal,740.67
ORD-00000374,CUST-000943,2025-04-06,PROD-00039,2,completed,Debit Card,1610.17
ORD-00000375,CUST-000732,2026-02-21,PROD-00190,4,completed,PayPal,511.56
ORD-00000376,CUST-000938,2025-11-12,PROD-00185,3,pending,Credit Card,1151.64
ORD-00000377,CUST-000123,2026-01-10,PROD-00129,1,completed,Credit Card,1612.59
ORD-00000378,CUST-000048,2025-06-01,PROD-00103,1,pending,PayPal,1551.58
ORD-00000379,CUST-000319,2025-06-19,PROD-00084,1,cancelled,PayPal,35.78
ORD-00000380,CUST-000206,2026-01-13,PROD-00075,5,pending,Debit Card,1252.98
ORD-00000381,CUST-000476,2025-09-16,PROD-00095,5,pending,Credit Card,1470.28
ORD-00000382,CUST-000560,2025-04-23,PROD-00195,2,completed,Credit Card,1866.15
ORD-00000383,CUST-000025,2025-06-08,PROD-00060,5,pending,Debit Card,1682.36
ORD-00000384,CUST-000899,2025-10-30,PROD-00003,3,completed,Debit Card,765.02
ORD-00000385,CUST-000756,2025-12-12,PROD-00187,3,completed,Credit Card,1069.03
ORD-00000386,CUST-000244,2026-02-05,PROD-00108,4,completed,Credit Card,1429.07
ORD-00000387,CUST-000096,2025-07-07,PROD-00012,2,cancelled,PayPal,1407.68
ORD-00000388,CUST-000382,2025-10-01,PROD-00118,1,cancelled,Credit Card,1020.75
ORD-00000389,CUST-000653,2025-08-13,PROD-00101,1,cancelled,Debit Card,143.32
ORD-00000390,CUST-000679,2025-05-10,PROD-00034,2,pending,PayPal,1704.81
ORD-00000391,CUST-000949,2025-06-22,PROD-00101,3,pending,PayPal,558.47
ORD-00000392,CUST-000077,2025-11-22,PROD-00052,2,cancelled,Credit Card,327.71
ORD-00000393,CUST-000169,2026-02-21,PROD-00116,4,pending,PayPal,259.06
ORD-00000394,CUST-000367,2026-01-27,PROD-00198,2,pending,PayPal,937.43
ORD-00000395,CUST-000873,2025-04-23,PROD-00031,1,completed,Debit Card,622.35
ORD-00000396,CUST-000722,2025-11-10,PROD-00179,5,completed,Credit Card,1675.13
ORD-00000397,CUST-000336,2025-08-14,PROD-00038,1,cancelled,Credit Card,1937.43
ORD-00000398,CUST-000406,2025-06-18,PROD-00132,1,cancelled,PayPal,535.13
ORD-00000399,CUST-000179,2025-04-28,PROD-00008,4,pending,Debit Card,1501.2
ORD-00000400,CUST-000256,2025-08-13,PROD-00025,4,completed,Credit Card,260.48
ORD-00000401,CUST-000064,2026-02-20,PROD-00200,2,completed,Credit Card,1650.87
ORD-00000402,CUST-000382,2025-02-24,PROD-00176,1,cancelled,Debit Card,532.46
ORD-00000403,CUST-000833,2025-11-05,PROD-00020,1,completed,Credit Card,1806.94
ORD-00000404,CUST-000455,2025-05-05,PROD-00033,1,pending,Credit Card,104.54
ORD-00000405,CUST-000473,2025-03-28,PROD-00013,2,cancelled,PayPal,1646.94
ORD-00000406,CUST-000405,2025-08-08,PROD-00128,1,pending,Debit Card,864.79
ORD-00000407,CUST-000363,2025-03-28,PROD-00055,2,pending,PayPal,903.1
ORD-00000408,CUST-000153,2025-10-08,PROD-00009,5,cancelled,Debit Card,506.65
ORD-00000409,CUST-000303,2025-09-27,PROD-00128,4,cancelled,PayPal,140.74
ORD-00000410,CUST-000287,2025-03-18,PROD-00099,2,pending,Credit Card,1292.45
ORD-00000411,CUST-000817,2025-10-12,PROD-00135,2,cancelled,Debit Card,1593.8
ORD-00000412,CUST-000392,2026-01-11,PROD-00183,3,pending,Debit Card,1567.24
ORD-00000413,CUST-000353,2025-06-28,PROD-00145,5,pending,PayPal,555.46
ORD-00000414,CUST-000027,2025-02-27,PROD-00082,5,completed,Credit Card,1793.61
ORD-00000415,CUST-000798,2025-05-03,PROD-00072,1,pending,Debit Card,727.72
ORD-00000416,CUST-000599,2025-06-06,PROD-00060,2,completed,Credit Card,1320.59
ORD-00000417,CUST-000273,2026-01-21,PROD-00137,1,completed,Debit Card,1696.08
ORD-00000418,CUST-000817,2025-07-27,PROD-00100,3,completed,Credit Card,488.37
ORD-00000419,CUST-000326,2025-11-15,PROD-00189,3,cancelled,Credit Card,1412.84
ORD-00000420,CUST-000361,2025-07-06,PROD-00146,5,completed,Debit Card,1897.77
ORD-00000421,CUST-000857,2025-11-29,PROD-00127,5,pending,Credit Card,991.06
ORD-00000422,CUST-000093,2026-01-29,PROD-00015,2,cancelled,Credit Card,59.46
ORD-00000423,CUST-000490,2025-09-15,PROD-00001,3,cancelled,Credit Card,1616.76
ORD-00000424,CUST-000349,2025-10-14,PROD-00184,2,pending,Credit Card,63.39
ORD-00000425,CUST-000601,2025-05-07,PROD-00181,2,completed,Debit Card,1724.13
ORD-00000426,CUST-000984,2025-09-26,PROD-00019,3,cancelled,Debit Card,803.28
ORD-00000427,CUST-000104,2025-03-31,PROD-00087,3,pending,Credit Card,1952.2
ORD-00000428,CUST-000750,2025-05-12,PROD-00112,4,cancelled,PayPal,364.92
ORD-00000429,CUST-000992,2025-04-28,PROD-00144,5,pending,Credit Card,1337.75
ORD-00000430,CUST-000835,2025-09-16,PROD-00045,4,pending,Debit Card,1383.23
ORD-00000431,CUST-000131,2025-04-09,PROD-00046,1,cancelled,Debit Card,795.37
ORD-00000432,CUST-000790,2025-09-01,PROD-00146,1,completed,Debit Card,650.07
ORD-00000433,CUST-000829,2025-10-16,PROD-00157,2,cancelled,Debit Card,226.14
ORD-00000434,CUST-000509,2025-07-12,PROD-00037,3,cancelled,Credit Card,491.23
ORD-00000435,CUST-000328,2025-09-20,PROD-00043,1,cancelled,Debit Card,1285.42
ORD-00000436,CUST-000908,2025-12-31,PROD-00086,4,completed,PayPal,435.17
ORD-00000437,CUST-000710,2025-10-01,PROD-00018,3,pending,Credit Card,1446.42
ORD-00000438,CUST-000050,2026-02-10,PROD-00099,4,cancelled,PayPal,1938.82
ORD-00000439,CUST-000906,2025-11-18,PROD-00106,4,pending,PayPal,1101.13
ORD-00000440,CUST-000104,2025-10-05,PROD-00123,5,cancelled,Debit Card,466.65
ORD-00000441,CUST-000463,2026-01-20,PROD-00019,1,pending,Credit Card,651.06
ORD-00000442,CUST-000975,2025-05-09,PROD-00027,1,pending,Credit Card,1778.1
ORD-00000443,CUST-000165,2025-02-22,PROD-00188,1,cancelled,Credit Card,689.14
ORD-00000444,CUST-000629,2025-05-17,PROD-00124,1,pending,Debit Card,346.69
ORD-00000445,CUST-000912,2025-05-12,PROD-00112,2,completed,Credit Card,675.57
ORD-00000446,CUST-000998,2026-01-28,PROD-00049,4,cancelled,Debit Card,1449.64
ORD-00000447,CUST-000748,2025-10-05,PROD-00139,3,cancelled,PayPal,608.85
ORD-00000448,CUST-000099,2025-04-15,PROD-00013,4,cancelled,Debit Card,1682.91
ORD-00000449,CUST-000158,2025-08-15,PROD-00014,3,completed,PayPal,193.5
ORD-00000450,CUST-000844,2025-02-22,PROD-00170,5,pending,Credit Card,212.03
ORD-00000451,CUST-000212,2025-03-22,PROD-00044,3,completed,PayPal,1690.66
ORD-00000452,CUST-000316,2026-02-11,PROD-00102,4,pending,Debit Card,544.71
ORD-00000453,CUST-000658,2025-04-13,PROD-00140,4,completed,PayPal,1773.28
ORD-00000454,CUST-000379,2025-12-14,PROD-00048,4,completed,PayPal,890.69
ORD-00000455,CUST-000270,2025-07-27,PROD-00058,3,cancelled,Credit Card,319.24
ORD-00000456,CUST-000714,2025-08-13,PROD-00171,1,completed,Debit Card,700.71
ORD-00000457,CUST-000555,2025-06-12,PROD-00106,5,completed,Debit Card,140.75
ORD-00000458,CUST-000397,2025-11-27,PROD-00134,4,cancelled,Debit Card,1736.45
ORD-00000459,CUST-000487,2025-05-21,PROD-00147,2,pending,PayPal,176.33
ORD-00000460,CUST-000925,2025-07-15,PROD-00183,1,cancelled,Debit Card,1802.9
ORD-00000461,CUST-000820,2025-12-02,PROD-00147,5,completed,Credit Card,1899.52
ORD-00000462,CUST-000460,2025-11-07,PROD-00045,2,completed,Credit Card,269.85
ORD-00000463,CUST-000434,2025-07-01,PROD-00021,4,completed,Debit Card,312.8
ORD-00000464,CUST-000610,2025-12-25,PROD-00067,3,cancelled,Credit Card,192.31
ORD-00000465,CUST-000570,2025-06-18,PROD-00102,5,pending,PayPal,1048.98
ORD-00000466,CUST-000940,2025-03-22,PROD-00004,5,cancelled,Debit Card,1567.74
ORD-00000467,CUST-000116,2025-10-01,PROD-00107,2,completed,Debit Card,1184.11
ORD-00000468,CUST-000777,2025-05-11,PROD-00026,1,cancelled,Credit Card,1575.78
ORD-00000469,CUST-000889,2025-04-23,PROD-00138,3,pending,PayPal,778.43
ORD-00000470,CUST-000498,2025-10-11,PROD-00147,5,pending,Credit Card,360.96
ORD-00000471,CUST-000413,2025-06-03,PROD-00037,5,cancelled,Debit Card,1393.45
ORD-00000472,CUST-000040,2025-04-15,PROD-00102,3,cancelled,Credit Card,117.6
ORD-00000473,CUST-000487,2025-08-01,PROD-00069,3,completed,PayPal,1638.42
ORD-00000474,CUST-000311,2025-08-02,PROD-00080,3,pending,Debit Card,1376.01
ORD-00000475,CUST-000996,2025-11-03,PROD-00059,2,pending,Debit Card,897.36
ORD-00000476,CUST-000846,2025-05-24,PROD-00083,3,cancelled,PayPal,1217.86
ORD-00000477,CUST-000092,2025-04-07,PROD-00049,4,completed,PayPal,1487.07
ORD-00000478,CUST-000778,2026-01-17,PROD-00133,3,completed,Debit Card,1587.15
ORD-00000479,CUST-000068,2025-10-18,PROD-00080,5,pending,Credit Card,1565.42
ORD-00000480,CUST-000537,2025-04-28,PROD-00146,1,completed,Credit Card,1752.86
ORD-00000481,CUST-000206,2026-01-05,PROD-00015,2,completed,PayPal,120.11
ORD-00000482,CUST-000370,2026-01-01,PROD-00181,2,pending,PayPal,1650.54
ORD-00000483,CUST-000518,2025-12-01,PROD-00102,1,cancelled,Credit Card,499.04
ORD-00000484,CUST-000501,2025-06-28,PROD-00153,4,completed,PayPal,1182.02
ORD-00000485,CUST-000359,2025-07-27,PROD-00089,2,pending,Debit Card,1665.12
ORD-00000486,CUST-000093,2025-10-05,PROD-00073,1,pending,Credit Card,342.56
ORD-00000487,CUST-000586,2026-01-08,PROD-00200,2,completed,Debit Card,465.72
ORD-00000488,CUST-000212,2026-01-24,PROD-00069,4,cancelled,Credit Card,1731.97
ORD-00000489,CUST-000991,2025-05-02,PROD-00197,1,pending,Credit Card,1301.8
ORD-00000490,CUST-000616,2025-07-08,PROD-00003,2,pending,Debit Card,1614.07
ORD-00000491,CUST-000313,2026-01-29,PROD-00183,3,pending,PayPal,1706.14
ORD-00000492,CUST-000471,2026-02-21,PROD-00065,2,pending,PayPal,1360.85
ORD-00000493,CUST-000845,2025-05-04,PROD-00160,4,cancelled,Credit Card,34.55
ORD-00000494,CUST-000679,2025-07-04,PROD-00096,5,cancelled,Debit Card,1225.92
ORD-00000495,CUST-000306,2025-05-04,PROD-00176,1,pending,Credit Card,685.84
ORD-00000496,CUST-000284,2025-09-24,PROD-00164,3,pending,PayPal,1319.12
ORD-00000497,CUST-000976,2025-06-22,PROD-00167,3,completed,Credit Card,1044.24
ORD-00000498,CUST-000247,2026-01-21,PROD-00015,5,pending,Debit Card,652.78
ORD-00000499,CUST-000144,2026-01-23,PROD-00185,1,cancelled,PayPal,1994.99
ORD-00000500,CUST-000266,2025-08-25,PROD-00108,4,pending,Debit Card,89.93
ORD-00000501,CUST-000726,2025-02-26,PROD-00147,2,pending,Debit Card,1432.47
ORD-00000502,CUST-000703,2025-06-01,PROD-00137,4,cancelled,PayPal,1024.48
ORD-00000503,CUST-000866,2025-10-16,PROD-00044,5,completed,PayPal,213.25
ORD-00000504,CUST-000132,2025-10-14,PROD-00190,3,cancelled,Debit Card,1530.58
ORD-00000505,CUST-000188,2025-07-17,PROD-00175,3,cancelled,Credit Card,460.06
ORD-00000506,CUST-000229,2026-02-21,PROD-00191,3,pending,PayPal,755.93
ORD-00000507,CUST-000600,2025-11-06,PROD-00076,4,completed,PayPal,126.28
ORD-00000508,CUST-000650,2025-06-02,PROD-00150,5,cancelled,Credit Card,954.99
ORD-00000509,CUST-000200,2025-03-14,PROD-00129,1,cancelled,PayPal,1069.08
ORD-00000510,CUST-000424,2025-09-19,PROD-00014,2,completed,Credit Card,698.49
ORD-00000511,CUST-000584,2025-03-05,PROD-00118,2,pending,Debit Card,377.11
ORD-00000512,CUST-000083,2025-11-11,PROD-00125,3,cancelled,Credit Card,640.56
ORD-00000513,CUST-000060,2025-08-13,PROD-00002,4,pending,Credit Card,1527.16
ORD-00000514,CUST-000173,2025-10-02,PROD-00148,2,pending,Credit Card,276.22
ORD-00000515,CUST-000445,2025-08-07,PROD-00163,4,pending,PayPal,1931.35
ORD-00000516,CUST-000393,2025-04-26,PROD-00002,1,cancelled,Credit Card,1466.7
ORD-00000517,CUST-000973,2025-11-23,PROD-00004,3,cancelled,Credit Card,55.47
ORD-00000518,CUST-000005,2025-10-17,PROD-00161,2,completed,Debit Card,1756.43
ORD-00000519,CUST-000320,2025-09-09,PROD-00034,1,pending,Debit Card,1185.57
ORD-00000520,CUST-000172,2025-04-01,PROD-00017,1,pending,PayPal,922.73
ORD-00000521,CUST-000533,2025-07-07,PROD-00153,5,pending,PayPal,1778.19
ORD-00000522,CUST-000138,2025-10-04,PROD-00088,4,pending,Credit Card,346.47
ORD-00000523,CUST-000929,2025-11-10,PROD-00104,1,completed,Credit Card,1459.79
ORD-00000524,CUST-000135,2025-11-07,PROD-00055,1,cancelled,Debit Card,354.59
ORD-00000525,CUST-000376,2025-04-27,PROD-00183,1,pending,Debit Card,526.46
ORD-00000526,CUST-000548,2025-12-30,PROD-00160,1,cancelled,Credit Card,1330.7
ORD-00000527,CUST-000670,2025-03-24,PROD-00006,1,cancelled,Credit Card,845.22
ORD-00000528,CUST-000390,2025-12-24,PROD-00032,5,pending,PayPal,1409.7
ORD-00000529,CUST-000211,2025-04-06,PROD-00178,1,pending,PayPal,1330.1
ORD-00000530,CUST-000679,2025-08-03,PROD-00134,3,cancelled,Debit Card,1407.44
ORD-00000531,CUST-000429,2025-11-09,PROD-00027,5,cancelled,Debit Card,253.11
ORD-00000532,CUST-000117,2025-06-17,PROD-00028,4,completed,Debit Card,415.5
ORD-00000533,CUST-000270,2026-01-01,PROD-00134,2,pending,Debit Card,831.32
ORD-00000534,CUST-000165,2025-06-03,PROD-00011,5,pending,Credit Card,1382.64
ORD-00000535,CUST-000493,2025-12-31,PROD-00085,2,completed,Credit Card,1349.83
ORD-00000536,CUST-000929,2025-10-19,PROD-00029,5,cancelled,PayPal,315.31
ORD-00000537,CUST-000093,2025-11-18,PROD-00200,5,completed,Debit Card,1452.68
ORD-00000538,CUST-000927,2025-06-23,PROD-00066,2,pending,PayPal,542.97
ORD-00000539,CUST-000052,2025-10-25,PROD-00026,2,completed,PayPal,733.23
ORD-00000540,CUST-000694,2026-01-17,PROD-00081,4,cancelled,Credit Card,208.1
ORD-00000541,CUST-000777,2026-01-16,PROD-00012,1,completed,Debit Card,1301.45
ORD-00000542,CUST-000337,2025-04-24,PROD-00092,4,cancelled,PayPal,1759.38
ORD-00000543,CUST-000096,2026-02-17,PROD-00096,3,completed,Credit Card,813.54
ORD-00000544,CUST-000986,2025-11-13,PROD-00117,3,pending,Debit Card,1704.33
ORD-00000545,CUST-000820,2025-07-06,PROD-00108,2,completed,Credit Card,1398.42
ORD-00000546,CUST-000061,2025-02-27,PROD-00041,1,pending,Debit Card,975.7
ORD-00000547,CUST-000583,2025-10-23,PROD-00174,4,completed,Debit Card,771.91
ORD-00000548,CUST-000368,2025-07-24,PROD-00157,1,cancelled,Debit Card,1947.42
ORD-00000549,CUST-000134,2025-10-24,PROD-00124,4,completed,PayPal,892.56
ORD-00000550,CUST-000065,2025-03-16,PROD-00067,3,completed,Debit Card,1739.3
ORD-00000551,CUST-000538,2025-05-03,PROD-00197,5,cancelled,Debit Card,463.49
ORD-00000552,CUST-000979,2025-11-27,PROD-00172,3,cancelled,Debit Card,1382.72
ORD-00000553,CUST-000634,2025-04-16,PROD-00025,4,cancelled,Debit Card,512.18
ORD-00000554,CUST-000355,2025-05-30,PROD-00170,4,completed,Debit Card,1786.28
ORD-00000555,CUST-000628,2025-04-26,PROD-00014,1,cancelled,Credit Card,1021.02
ORD-00000556,CUST-000481,2025-03-10,PROD-00127,2,completed,PayPal,654.85
ORD-00000557,CUST-000339,2025-10-02,PROD-00072,1,cancelled,Credit Card,1109.98
ORD-00000558,CUST-000388,2025-11-01,PROD-00104,2,completed,PayPal,899.49
ORD-00000559,CUST-000587,2025-07-21,PROD-00115,1,pending,PayPal,645.8
ORD-00000560,CUST-000510,2025-10-12,PROD-00191,1,completed,PayPal,836.43
ORD-00000561,CUST-000571,2025-12-27,PROD-00141,1,completed,Debit Card,1927.08
ORD-00000562,CUST-000653,2026-02-01,PROD-00078,5,cancelled,Credit Card,1316.1
ORD-00000563,CUST-000468,2025-06-15,PROD-00088,3,completed,Credit Card,1691.75
ORD-00000564,CUST-000340,2025-09-15,PROD-00144,5,cancelled,PayPal,1438.98
ORD-00000565,CUST-000373,2025-04-06,PROD-00184,4,completed,Credit Card,1523.45
ORD-00000566,CUST-000228,2025-08-11,PROD-00001,3,pending,Debit Card,1929.58
ORD-00000567,CUST-000299,2025-12-25,PROD-00141,5,pending,Debit Card,230.52
ORD-00000568,CUST-000919,2025-03-25,PROD-00043,4,completed,Debit Card,1490.17
ORD-00000569,CUST-000420,2026-01-28,PROD-00028,3,cancelled,Credit Card,391.34
ORD-00000570,CUST-000953,2025-03-26,PROD-00101,2,pending,Credit Card,1439.24
ORD-00000571,CUST-000111,2026-01-23,PROD-00194,4,completed,Debit Card,1678.18
ORD-00000572,CUST-000603,2025-04-29,PROD-00032,4,pending,Debit Card,1186.85
ORD-00000573,CUST-000517,2025-03-25,PROD-00035,4,completed,Debit Card,1477.7
ORD-00000574,CUST-000567,2025-06-18,PROD-00111,5,pending,Debit Card,1566.54
ORD-00000575,CUST-000933,2025-10-09,PROD-00046,5,completed,Debit Card,1634.18
ORD-00000576,CUST-000107,2025-03-01,PROD-00100,5,cancelled,PayPal,1018.14
ORD-00000577,CUST-000394,2025-04-24,PROD-00108,5,cancelled,Credit Card,561.72
ORD-00000578,CUST-000987,2025-02-25,PROD-00088,3,pending,Credit Card,293.6
ORD-00000579,CUST-000617,2025-10-13,PROD-00180,5,pending,Debit Card,1104.66
ORD-00000580,CUST-000322,2025-08-09,PROD-00183,5,cancelled,Credit Card,417.76
ORD-00000581,CUST-000640,2026-01-09,PROD-00183,3,cancelled,PayPal,1843.96
ORD-00000582,CUST-000136,2026-02-02,PROD-00182,2,cancelled,Debit Card,1394.74
ORD-00000583,CUST-000331,2025-06-14,PROD-00182,1,pending,Debit Card,971.13
ORD-00000584,CUST-000585,2025-10-29,PROD-00171,4,cancelled,Debit Card,1789.85
ORD-00000585,CUST-000547,2026-02-02,PROD-00074,4,completed,Debit Card,230.81
ORD-00000586,CUST-000391,2026-01-04,PROD-00038,1,cancelled,Credit Card,415.81
ORD-00000587,CUST-000769,2025-11-22,PROD-00042,3,cancelled,PayPal,309.93
ORD-00000588,CUST-000064,2025-11-19,PROD-00177,3,completed,Debit Card,83.97
ORD-00000589,CUST-000834,2025-06-15,PROD-00116,1,cancelled,Debit Card,1484.2
ORD-00000590,CUST-000886,2025-07-10,PROD-00058,5,pending,Credit Card,1031.63
ORD-00000591,CUST-000816,2025-06-07,PROD-00179,3,cancelled,Debit Card,113.02
ORD-00000592,CUST-000391,2025-06-04,PROD-00100,4,cancelled,PayPal,1932.35
ORD-00000593,CUST-000056,2025-09-16,PROD-00004,3,completed,Debit Card,1740.32
